id,name,album,album_id,artists,artist_ids,track_number,disc_number,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,year,release_date
KLcYMP7585B9AvU0O9qbOj,Resonant Canyon,Crimson Drop,8dRD09tZFBtpjFEqILwRU4,['Eclipse'],['Nw2j4qISZO50b3AUcNfVBM'],11,1,True,0.128,0.827,4,-5.110,1,0.4254,0.5699,0.094132,0.373,0.576,142.364,244571,4.0,2001,2001-09-27
jhDL3qrCDZZMYGTxQaiVlB,Lucid Past,Falling Chasm,ekxHH6xrpeW10Xrpj2MHOt,['Iron & Wine'],['XpqvNWR8h5rdL8hGxWvSVt'],3,1,True,0.317,0.699,6,-8.073,1,0.0441,0.5226,0.038574,0.108,0.748,82.280,175503,4.0,1972,1972-11-03
xFQskJKDAKYq1utzcoQ7Yo,Terminal Voice,Monochrome Tower,0oa0jPoGZjTxcDFwRPExGD,['Midnight Riders'],['r9ARvaXTNXFxVxKIDt1eqb'],2,1,False,0.125,0.848,8,-12.302,0,0.1515,0.2216,0.049125,0.268,0.317,92.328,192222,4.0,2000,2000-09-02
LJHWAHBys12OGT7SA3Uy9y,Secret Lake,Sonic Dreams,foyqsUFpUY6j5G0EDrFFDT,['Cosmic Drifters'],['iKvqNQmVMRJKGAnVzF34y6'],8,1,False,0.596,0.459,10,-8.481,0,0.3657,0.7907,0.010108,0.172,0.754,100.060,183258,4.0,1995,1995-05-14
chBZuCdtJwobPa5Ab3Ytvp,Mechanical Chord,Sharp Valley,ZBphlF9gvlN6JIJu9aqv9G,['Gentle Giant'],['VEO4GwyBjXLXE6kMmg58mO'],5,1,True,0.112,0.439,10,-14.756,1,0.0533,0.1917,0.031620,0.188,0.864,118.969,272511,4.0,2007,2007-01-08
mZzXF4fzR11iUcpuN9nLqk,Digital Vibes,Golden Mountain,WQgtk6bYjM7gtKjWIAVJsz,['Rhythmic'],['vfrJoccdM6300n5ZKmvRRm'],5,1,True,0.576,0.930,2,-13.843,0,0.0256,0.7347,0.049818,0.282,0.896,129.449,186078,4.0,1973,1973-04-13
2bjMMflnPTxgVFToPC3CnY,Whispering Chaos,Deaf Melodies,oze1XqG30GfjczMLmmpjSI,['Cosmic Drifters'],['wt5L56XreKqGJL6XO4n1oN'],10,1,False,0.677,0.508,2,-2.952,0,0.1778,0.0433,0.019902,0.465,0.248,91.668,246326,4.0,2008,2008-12-27
HtLgx8hlWguDSohu9RJNH2,Falling Storm,Screaming Harmony,eCGnkmjZZ1SufP3K9X01iT,['Crystal Castles'],['pNLwoeJ5ewGsh0eQXCPx64'],13,1,True,0.732,0.464,11,-4.856,0,0.1270,0.4840,0.053475,0.285,0.844,166.484,230758,4.0,2019,2019-02-01
mxYJ7vHCyaJL2uiVCXnsi0,Silent Space,Invisible Violin,KUVrvvdE3P9bgHWvTSVknX,['Synthwave Boys'],['cW2p3ofjmxCHo7BRJEqSpV'],12,1,True,0.155,0.813,8,-8.226,0,0.2035,0.4029,0.065717,0.342,0.743,103.545,236147,4.0,1992,1992-02-06
3V4MjtmWOSnoaZiP5At8e7,Savage Trumpet,Phantom Nomad,BwzvyptGSujVGQM0wkSkW3,['Digital Ghosts'],['HFSMNJT1PcvOXrBQ8eIp7Y'],5,1,False,0.507,0.493,7,-12.152,1,0.4989,0.7764,0.061976,0.344,0.457,86.367,216742,4.0,1971,1971-01-16
3iU9MmyRIEurP5qJnsTfI0,Electric Soul,Toxic Radar,v4xBDXNkbQT6XnqVF9i9y7,['Vector Fields'],['DmOycsduqYznkAI5vsTMw0'],7,1,True,0.219,0.811,3,-9.522,1,0.3436,0.6421,0.057434,0.329,0.406,85.779,222028,4.0,2001,2001-11-12
HPaAH3UD3cxWwriOiy3Kdg,Manic Roof,Monochrome Glacier,X8vhTgmcB4zlCEohRpJMJF,['Rhythmic'],['DzcuyfEZKjgDR9tBj2FinQ'],8,1,True,0.865,0.759,2,-14.989,1,0.1939,0.6944,0.004683,0.324,0.813,89.138,186837,4.0,2008,2008-03-28
yDHfFVO0vIX2ctQIY1BBFx,Ancient Bridge,Crimson Prophet,k6utFbfZhbmzHzUdzPtWPV,['Urban Legends'],['Pnlvox53sp7mgMMMv3xf0E'],4,1,True,0.433,0.512,3,-13.280,1,0.0953,0.3672,0.095983,0.161,0.213,101.133,190756,4.0,1973,1973-02-23
HrJBtEqtRTMG6BxCOAgN84,Living Skies,Light Road,B1X1kmwFjD70OyEDrdgBsk,['Frequency'],['Lpwjzb65fG4BHoxD4eO9el'],5,1,True,0.805,0.685,9,-12.676,1,0.4791,0.0046,0.095628,0.151,0.329,146.544,158038,4.0,1972,1972-01-01
3Zu5DHCp2Jg0E8aKSujbBr,Quantum Radio,Infinite Statue,i13tVW69D7h8BuNNiPfMNt,['Frequency'],['UxBuruT1lA0o3VI7dWEKcP'],11,1,False,0.189,0.722,3,-13.434,1,0.1524,0.0636,0.029565,0.486,0.220,81.789,246659,4.0,1974,1974-07-28
2CMdgYvIy8Fj0d9FMQv0sW,Pale Oceans,Burning Door,VEa2JoZA3ZKND0v8ItEXaD,['DJ Horizon'],['8hSS5NSxty9RyQFXbG4vdF'],12,1,False,0.550,0.909,7,-8.076,0,0.1929,0.7340,0.079926,0.302,0.499,94.500,200193,4.0,2012,2012-01-02
F78oODi1ScYmmzNUy8JeMY,Neon-Soaked Citizen,Immortal Circuit,OvH6LvvFW8LfxhqdiGFH31,['Echo Valley'],['EOWCWnqqLDlaJ7TCK0KdfF'],2,1,False,0.215,0.919,1,-7.428,1,0.3118,0.4210,0.076395,0.241,0.620,101.656,253537,4.0,2015,2015-05-01
MlAglVIOictbdcgtPnNZO1,Vapor Anomaly,Burning Tears,GkWmPB3hAPQK39nLVUyM5Z,['Quantum Leap'],['yjTLXovto9cKv1TwgbJ4uN'],8,1,False,0.662,0.858,2,-3.626,1,0.2614,0.3568,0.077746,0.351,0.759,92.876,292792,4.0,2000,2000-11-17
wzBaaUfUroAWVJ8VWKUUxn,Midnight Note,Echoing Anchor,vN0DaL88a45lcfDHA36IZZ,['Plasma Burn'],['bh472XZxKUKIgvco1As6vS'],5,1,False,0.756,0.549,10,-4.451,0,0.1647,0.6518,0.050908,0.129,0.421,92.225,183287,4.0,1976,1976-08-03
b5McDCg6fRCNJM9S4SBUp2,Gentle Days,Hot Reality,skQGuGwNnXQ79dKpjxEwIV,['Neon Eclipse'],['IPwKp7ne7fMXvHmrcZO1gV'],6,1,False,0.584,0.762,6,-14.493,1,0.1240,0.6721,0.036458,0.352,0.684,146.982,292516,4.0,1991,1991-11-14
bP2CwODcspbA9UdPeatAUk,Unholy Soul,Mortal Protocol,YSLWacqBnSYpcUDp65cfEm,['Frequency Shifters'],['8pBkP5usnQK6wsjn3WDbJp'],15,1,True,0.628,0.817,5,-12.946,0,0.4849,0.6941,0.097182,0.394,0.589,91.484,242212,4.0,2016,2016-10-13
2ng5Htfaii3KqbYeNXXuhD,Parallel Future,Electric Galaxy,tuliujqycsmIv1BaarHd97,['Static Age'],['EglZDHTuUNoD3gwtcXjMpf'],12,1,False,0.248,0.589,9,-9.295,0,0.4713,0.3853,0.045608,0.182,0.439,121.494,260968,4.0,1996,1996-10-15
9C5ljn8YSUVfSKA1Gmms58,Blinding Winds,Fading Smile,hixOm6r2I0ELjx8pTaJxEj,['DJ Horizon'],['HOkVAWNDc2vYQgeFiwFwFw'],13,1,False,0.857,0.684,9,-11.300,0,0.4494,0.1251,0.013248,0.446,0.632,108.206,237649,4.0,2007,2007-12-11
Tq3BkG5yDwKxHG2WPp3vN2,Frozen Winds,Sacred Matrix,aPPS3nFEah2bqlqwj1q3y5,['Supernova'],['Hycgoda9fAY2cZqplOWoxN'],10,1,True,0.871,0.418,0,-9.031,1,0.0953,0.1197,0.041118,0.087,0.295,105.206,185411,4.0,2005,2005-06-15
hwOTIvFFGo1V4laLUnvBYA,Manic Space,Blinding Canvas,eyxG2wO8V32uUInjV3VUWX,['Virtual Riot'],['G6sksmtQuXNslPo7VI8XAd'],8,1,False,0.223,0.862,10,-12.645,0,0.3408,0.1477,0.035938,0.116,0.891,97.758,280919,4.0,1978,1978-08-13
bbz4r5b1iMy3ewvROISwYD,Blind Pulse,Fractured Serum,NYrCV0QHszqp3hvcibygec,['The Alchemists'],['aX2woUtMiGtZSMYqdOpUEq'],3,1,False,0.381,0.421,0,-5.560,1,0.3047,0.1086,0.038836,0.321,0.831,160.962,250960,4.0,1992,1992-03-26
GEQrdDJp1TwRLcppxmwomy,Hazy Temple,Floating Vibes,UDqTM1L3ZZH0RsBihBBbcU,['Wandering Souls'],['EQK9CExwASA1tU0FXZonXF'],6,1,False,0.394,0.845,5,-10.266,1,0.4491,0.4841,0.089613,0.264,0.541,117.044,160384,4.0,1997,1997-09-15
dIo9pcuNqX4mswtnOTtHNB,Tame Tears,Resonant Wall,JUPKj4R1d3HPC404RqbTcU,['Analog Dreams'],['PTFmv81GIKihfRl4QN7fmH'],9,1,False,0.470,0.806,10,-8.388,0,0.1920,0.3737,0.034438,0.123,0.508,154.439,283791,4.0,1983,1983-08-15
xRpOov3YAlJUxrNa2kaeKL,Organic Summit,Faded Plastic,B28y3ESizO9nkvgnSoXjGS,['Phase'],['ad0aLaEftNi0KjEmPCAXxu'],11,1,True,0.793,0.771,6,-7.492,1,0.2069,0.2029,0.013401,0.125,0.564,94.765,258511,4.0,2001,2001-08-13
fHN5TVcQO212tRFQ3qYITH,Liquid Matrix,Divine Road,teAAjS6m3k4OpXtPwHPxJG,['Neon Eclipse'],['MWhPMFipUbSej97qw8YyWL'],7,1,True,0.590,0.523,1,-11.094,1,0.3017,0.4654,0.051436,0.355,0.237,178.071,268708,4.0,1987,1987-04-21
CUu6cS46nYUVx9aI3wyUz3,Gothic Outcast,Blessed Frown,IIor3AsSE2x89XYDeJj8mf,['The Cartographers'],['FNvIJtnJu3Zisatk27mxEv'],3,1,True,0.254,0.965,3,-12.554,1,0.4145,0.4173,0.048595,0.429,0.617,160.676,257117,4.0,1986,1986-02-05
tk4tqrp4kIopNseYj5wuUc,Urban Wall,Secret Citizen,Nj27sUQjpHUtBIi0MRIAGd,['Virtual Riot'],['1uBky7cQh09j71EWl1nDuy'],5,1,True,0.418,0.634,9,-3.439,1,0.0811,0.4299,0.015326,0.074,0.560,151.451,187031,4.0,2002,2002-08-07
gkwPlkceg5DduFnsVdqebZ,Brutal Cortex,Crowded Canvas,lhsHUBy0bcjW2SGe4uiHVc,['Lofi Girl'],['UJUywLaXsKCkbgvXfU9M0B'],9,1,True,0.296,0.545,1,-8.995,0,0.2688,0.6098,0.032203,0.388,0.900,146.356,253730,4.0,1970,1970-11-03
GPTtrbFsk36WsF0zs7Yng3,Organic Melodies,Hidden Citizen,da60KUXoQlBse2RtuBvzgn,['Starlight'],['Cgk4nIqTJT1QRLsy9GiK8M'],15,1,True,0.642,0.401,2,-10.324,1,0.4511,0.7223,0.020726,0.088,0.745,122.736,164380,4.0,1979,1979-05-28
dT8ljq5qAONOc4VoRODVzf,Lucid Frown,Restless Canvas,Iswa3hqeqU7yFrmIfxh2LJ,['The Midnight'],['5p5WBJzAwH0sq4XgiO8qKN'],3,1,False,0.539,0.839,6,-6.796,0,0.1069,0.5346,0.079403,0.152,0.731,173.083,257812,4.0,1977,1977-05-02
UGZCeg0x1d2fv4yGRYdaEV,Volatile Sea,Crystal Canyon,tCNJ5SloLD4uNhaOeczgFv,['Gentle Giant'],['kE99mmh0GZBbsE3b2Oo4GB'],4,1,False,0.536,0.759,8,-14.164,1,0.3314,0.4950,0.030693,0.102,0.206,125.139,150972,4.0,2003,2003-12-19
0BW0XI5oUob180W7ewpXVe,Synthetic Shout,Fleeting River,8nAlMEYV7YgcXEuc0OObOW,['Luna Sparks'],['ZueDpTiK5q5FcSR8vZebBB'],6,1,False,0.672,0.671,5,-4.203,0,0.4869,0.4840,0.070189,0.059,0.466,155.271,227146,4.0,1992,1992-09-07
LRMGy0q7AdBvNb3hPgb5ui,Urban Pond,Cold Song,bcVPMBIKPcklqikeouGxnd,['Hidden Figures'],['YrKvVvyPdXz7uMGBggnQPb'],5,1,False,0.722,0.559,0,-6.742,0,0.4544,0.2386,0.029378,0.276,0.754,170.776,206005,4.0,2014,2014-01-02
oMqU2btPByXRrUvhH41tVI,Obsidian Glass,Submerged Void,ysTTpExuslGgDGI4eT29sr,['Plasma Burn'],['dnWvpXmInl9HEyV9sLu727'],5,1,False,0.553,0.422,10,-6.976,1,0.2049,0.6433,0.076067,0.182,0.354,127.015,285126,4.0,1986,1986-11-12
YeTPxLWxRpFbpwlvVndpMG,Freezing Symphony,Dying Compass,yQeOHmyQ5V2WszsMvHBAsy,['Silicon Valley Boys'],['5duYPVOjmK9QgOAfoD8ok0'],4,1,False,0.451,0.709,9,-10.088,1,0.2662,0.5118,0.007098,0.243,0.778,168.757,183646,4.0,1995,1995-02-08
yARkNZZ7XJht0YOpFsiaE9,Weeping Engine,Synthetic Guitar,J6ykh3JjrFtI0EpXMMq1Do,['Carbon Copy'],['YabnSJLhSdlONSSeBHu2Ys'],12,1,True,0.625,0.819,10,-13.566,0,0.4344,0.0460,0.079998,0.495,0.880,122.832,151929,4.0,2017,2017-09-16
m9uwQmwycDKzm0ANt7TNhN,Burning Nights,Dense Wood,HZdquVAbjukbq8Nn7zyRwj,['Tectonic'],['P44IBXdsvuSYiK1qvkldLZ'],9,1,True,0.736,0.986,9,-11.541,0,0.1733,0.2931,0.048484,0.397,0.359,87.490,269408,4.0,2017,2017-08-24
P20Imlv8KgofXSwmzyRb0O,Primal Cello,Sacred Illusion,Pby26P76bW8ZmtKhzcMlHt,['Sunray'],['BDdB94m9Q9jNAnmHtLm0uY'],9,1,False,0.644,0.866,8,-7.553,1,0.4548,0.5849,0.048036,0.464,0.774,160.247,157353,4.0,1982,1982-06-13
1fDs0zqvVh7jXwJ71isHlm,Mechanical Winds,Forgotten Light,esQ9NDNG9MvMDvJ3qolwYG,['Starlight'],['spLrWB6Hxl9LsWXEmgaf0n'],10,1,True,0.215,0.484,1,-3.229,1,0.4943,0.1167,0.085740,0.428,0.868,140.085,259300,4.0,1988,1988-12-06
n7xYlWDjJo08C4gXdVh0dj,Whispering Flute,Deaf Anchor,tyr3DiMoR8tPgfvrMCeNJq,['Binary Solo'],['PzL2U317mu4dyFJI1kQv94'],15,1,True,0.593,0.708,7,-11.314,0,0.0214,0.0394,0.002514,0.081,0.845,128.937,274908,4.0,1980,1980-10-15
LOpK9DDGIlHCeUir24UVl7,Lunar Floor,Drifting Labyrinth,TUlXwJc2oxObIVoTm4D1Gr,['Savage Garden'],['VygV280mFUEy1AGdA4ZZfp'],1,1,True,0.218,0.874,7,-7.792,1,0.1691,0.1470,0.095412,0.413,0.206,168.608,253076,4.0,2003,2003-04-07
sbu0dRZGGciXOC0CwLUdKI,Fractured Harbor,Living Ghost,NR6ooOW8dMhVMJxuZBUFiq,['Harmonic'],['Rj2O2X1MpMlt9YFfeszLNJ'],9,1,True,0.405,0.719,9,-10.130,0,0.2409,0.5183,0.065023,0.281,0.812,95.438,171812,4.0,2021,2021-06-25
VyL9qKUCb7WnHyQg9uX0Rk,Velvet Flute,Shadowy Network,uSx5JW42EZzXgnr9zSEUDV,['Daft Punk'],['SeBbYhcxPUQMZjscj49gbq'],6,1,False,0.662,0.538,10,-12.531,0,0.1805,0.5779,0.086782,0.104,0.780,107.040,235316,4.0,2019,2019-12-15
H771BGfl69B3Z0ES5umjkg,Ethereal Voice,Midnight Floor,wE9787fPcxUjwfzbO4jY5I,['Carbon Copy'],['YKibCTLu9F9IMFN0czx6ir'],14,1,True,0.573,0.840,11,-4.890,0,0.4123,0.5339,0.000240,0.381,0.838,153.559,244199,4.0,2009,2009-11-20
ZKhBJcG0T0gu6O3lBTyHZk,Rusty Trumpet,Brutal Hearts,b8qnoB7msg4YpOA3Oc12W8,['Parallel Minds'],['OXrZ0pqXXPfNBTWIEPwIvl'],9,1,True,0.597,0.986,4,-8.515,0,0.1795,0.0173,0.053185,0.127,0.456,148.342,154020,4.0,2006,2006-11-18
KydWNZoGKTJ7RzwU8qsncq,Wild Monolith,Crystal Glacier,TCbgInWk8oilK3K9Jcaci1,['The Architect'],['ZeTgSKT48wHjaXW5HctxNE'],9,1,False,0.121,0.832,10,-9.403,0,0.4494,0.4486,0.084034,0.425,0.249,119.589,221806,4.0,2001,2001-03-05
xy7Db08wC7eVOwOEwFgYZl,Endless Nights,Cyber Smile,cBIlvmBNo7KtIvtQp4XTZw,['Marble Statues'],['NyAHDonkYQvo9oaJAMQUFi'],8,1,False,0.118,0.766,10,-4.737,1,0.4690,0.7651,0.002946,0.238,0.639,110.568,218112,4.0,1982,1982-07-03
HOtRiJvwzG33SCh6uF6buL,Hot Radar,Elegant Wall,QNN2OoUBOjZH8GY1CXHFak,['Acoustic'],['PGoJTsuNDLkbL6PnInVp4d'],12,1,True,0.825,0.697,11,-2.263,1,0.3721,0.0233,0.073028,0.219,0.280,151.833,265448,4.0,2008,2008-03-02
ZVTpIyfKZiuEy19SenKYEV,Divine Lake,Freezing Memories,tYYd5v4Daei1Tyx6IXnCjl,['Static'],['BsBneTLswCQTqVOsgwWOwy'],11,1,False,0.532,0.562,5,-6.986,0,0.0201,0.4706,0.012164,0.236,0.700,166.703,226768,4.0,1973,1973-09-19
Nxx3tSQnOihQL5E7Bm3AUm,Astral Wood,Retro Nights,mgqDm57NASK6TBYrzuaeKv,['The Algorithm'],['hW0tH31jnlPez9h6WqYowz'],6,1,True,0.694,0.583,9,-5.590,1,0.1145,0.5778,0.037133,0.113,0.701,121.729,279318,4.0,2005,2005-02-13
gT1DJXzDWzfNwzoVd8omRx,Weeping Glacier,Velvet Smile,CnAMu6rg1X92iQXid3hGPc,['Supernova'],['FB7qItbjrnUz7O5w46UB6C'],13,1,True,0.618,0.555,10,-4.899,0,0.0864,0.7231,0.001105,0.374,0.770,164.197,242812,4.0,1998,1998-09-12
42u96MIAXunP4PxXR5AeJe,Velvet Floor,Neon-Soaked Canyon,7QjJOcxJY1LQAPnRZKLKjN,['DJ Horizon'],['jfu8i3k1hrPR8l154Z7NzF'],3,1,True,0.233,0.759,10,-8.935,0,0.2308,0.4853,0.097515,0.300,0.500,155.923,283489,4.0,1995,1995-02-09
GQFKxKiwYShCmjAPTVisiC,Bleeding Void,Infinite Song,0zO5xRZKbpkpAf7qbdIGo4,['Melodic'],['yySRRAK9KI8iN3AuNjk5Ws'],1,1,True,0.416,0.667,6,-8.499,0,0.3230,0.7123,0.090367,0.085,0.280,89.912,189079,4.0,2002,2002-01-04
kkl5UVB0Lvc3Ds0mv1IxSC,Obscure Gravity,Urban Engine,N1SvvwaWnKGXPi0YjMSJNf,['Frequency'],['BNR7Oi2ouNqLJjHtF3BWaY'],5,1,True,0.123,0.810,2,-13.411,0,0.0632,0.6470,0.007608,0.051,0.514,151.999,271282,4.0,1987,1987-04-11
Qp3fsC9QiOynHtKWBXvo9O,Broken Mirror,Laughing Sunsets,qTwhhpNFxl40PuAYIsuGgC,['Harmonic'],['9ygIVb7e0v5ucnhy0ej2c6'],4,1,True,0.247,0.648,10,-4.979,1,0.3664,0.5254,0.099598,0.435,0.712,106.552,296375,4.0,1993,1993-11-11
BURB89DiD7SqJ3OmH3MURE,Immortal Melodies,Calm Metal,BPAUK1sAU4euDl3PTGUw7o,['Digital Ghosts'],['xTaEWwhy8qLGKfHCpkESeQ'],13,1,True,0.170,0.753,11,-4.644,0,0.2586,0.5909,0.038769,0.306,0.330,128.218,255887,4.0,2003,2003-01-21
uAjiuyAYOLDBz6SY7W3Y7l,Obsidian Silence,Neon Pilot,Wf8OJLbBsULcCDYKjudw5c,['Omega Point'],['1VA8zEg7xBm6X3R9EKdYun'],5,1,False,0.214,0.591,11,-4.316,0,0.2957,0.7604,0.051927,0.209,0.215,160.568,224570,4.0,1998,1998-02-08
mA0ySbWKOImTl6BATUZLx5,Vivid Road,Rough Ceiling,BeGAGatzSd7ScX26rQMbs7,['The Last Byte'],['f1G6VnRQsb49lJjdGBENco'],11,1,False,0.559,0.764,6,-4.831,0,0.3672,0.5569,0.066071,0.331,0.712,145.629,198107,4.0,1975,1975-01-17
95MNEaioNaQIHTXXJsQDRR,Solitary Road,Lucid Lake,ZnqL2pBPaJSughTPVqxw8D,['Arctic Monkeys'],['NdkgUBstaRhOmjEv6mCZhr'],6,1,True,0.676,0.739,2,-5.564,0,0.2617,0.7066,0.058636,0.202,0.524,157.844,284258,4.0,2011,2011-04-17
RRZXDm4sdI0r2y2d2ReiYH,Dying Canyon,Sullen Days,romseicrM1ItXUfbMGuL5u,['Ghost Frequency'],['H6XKX903QrrCkTsKLCKd6r'],1,1,True,0.349,0.671,10,-9.149,0,0.3720,0.5731,0.025437,0.116,0.616,87.094,210886,4.0,1970,1970-04-10
0LAJXUudL0NmQL4BOJBW3U,Cosmic Skies,Cyber Summit,AuoqEwMhoK2zbZRWBnWWXw,['Marble Statues'],['pb5BsGhtksmXiyT2fGLfFw'],6,1,False,0.720,0.981,10,-2.357,0,0.0881,0.1728,0.066615,0.215,0.735,167.950,203274,4.0,2004,2004-01-03
yt6e9RJMOW0qsQnkKfRqbI,Drifting Bridge,Fleeting Metal,BlqPfEP5INwOz3qHNCnN2e,['Sacred Geometry'],['lpO6Tou265nuUQ6rTODPkC'],5,1,False,0.327,0.546,10,-8.905,1,0.2342,0.7853,0.093154,0.074,0.664,155.918,248155,4.0,2013,2013-08-14
D7IeTV4CgSk9GTMPEFJkVK,Immortal Chaos,Fragile Threshold,kYDli9YhajprNGMPS0sBA8,['Binary Solo'],['eUXqkoaD6KlJ4RRc91Jwqe'],14,1,False,0.676,0.523,2,-7.665,0,0.4251,0.0324,0.026981,0.410,0.681,93.465,180164,4.0,2020,2020-07-20
w8p386zyk99mmLgaeg2S9I,Analog Stars,Lucid Synth,yT9htKCaX6hK9pQ8l8Hvv4,['DJ Horizon'],['EZeqEfJNxFq4vhO7GtDxDK'],2,1,False,0.675,0.444,2,-7.148,0,0.3681,0.7809,0.018260,0.219,0.891,143.198,174103,4.0,1997,1997-09-20
KLxYF8TQSD2sgkY5NFfZb6,Resonant Village,Fleeting Spirit,0aomVkOUcgnYC2gfT7sTxX,['Electric Dreams'],['DVcalF7KM7t8rMsEoTub15'],2,1,True,0.369,0.405,10,-13.261,1,0.4987,0.2479,0.012767,0.241,0.292,170.618,242118,4.0,2023,2023-09-25
UIXGlQrmVTSFWCq2uyh8gw,Drifting Relic,Infinite Threshold,2cJHvlPL2rca7N0xATOaiv,['Dynamic'],['kXvfTbl8Xnko5dZSxcKZAP'],14,1,False,0.503,0.646,0,-2.855,0,0.4597,0.4903,0.098531,0.248,0.579,170.443,170770,4.0,2009,2009-01-16
jy6gYODilAq4CPlpgLAToC,Vapor Glass,Modern Artifact,jtx5VVBt9srDXPZk5IsvM3,['Moonbeam'],['K5szQ2SDCB69EZeNSlFKyk'],5,1,False,0.109,0.461,5,-7.109,0,0.4974,0.5674,0.027549,0.487,0.479,131.637,278542,4.0,1993,1993-07-17
WC8xxLFu6wPZhDsOOFLcRJ,Rough Reality,Rural Drop,Ggh86G5c1ao7XjSkbWg13M,['Solar Winds'],['CwiY93AaMRG3ZLHcxGAjNh'],1,1,True,0.778,0.624,11,-2.435,1,0.1509,0.2500,0.059935,0.408,0.822,109.311,239196,4.0,2004,2004-06-20
YlTT1dAMJb9kdTocpEn6KZ,Ethereal Chaos,Whispering Storm,VVSUylhUcEF5fEiqazPii0,['Atomic Bloom'],['9WcyjP33xWXPyV8d0krDpV'],9,1,False,0.858,0.627,1,-5.079,0,0.0700,0.3605,0.009274,0.248,0.704,138.929,258878,4.0,1998,1998-09-10
TAtRuiciD4CW3hEjtuXZEI,Pale Nightmare,Warm Oceans,ww5MYNKacliVAcEmIPpUuq,['The Holograms'],['A8X315aFLW9OsilAGMtyp3'],11,1,True,0.796,0.469,3,-2.615,0,0.1650,0.2145,0.054332,0.343,0.684,147.780,255083,4.0,1987,1987-02-24
VUZlqThgUGhI56vOPMurNO,Thundering Nightmare,Fragile Network,HOTxl1lWQG0y0rRfVttACy,['Paper Planes'],['F7NeUFTpdlD4gw4RSSgTQe'],6,1,False,0.480,0.488,7,-2.340,1,0.2574,0.1947,0.034693,0.475,0.875,173.895,163549,4.0,2001,2001-04-12
PR3sshJIJZ8dKpoDkvKkQ5,Organic Wall,Rough Nightmare,D9JSUHvqvLHwB9eSQx1WYL,['Iron & Wine'],['LKW5Eqnet0lDRESM4NfJHo'],14,1,False,0.713,0.449,9,-5.654,1,0.3813,0.6216,0.036085,0.209,0.504,122.937,198862,4.0,2007,2007-02-18
XQIZnyt2mKw1BlGW8rEoux,Hollow Floor,Peasant Engine,gnTEY0WWw1wFbhBUkvogwx,['The Architect'],['RBTX2fKuc0h5DE4hkyihDH'],7,1,True,0.810,0.944,7,-8.206,0,0.0569,0.0732,0.049157,0.434,0.783,88.945,213284,4.0,1973,1973-01-03
9GrtEaYQpvmZ124kDXtYOY,Invisible Talon,Submerged Nomad,uxX95V4HfDVX5k7dAuYuTY,['Golden Era'],['vYG637cRgUMBeSgghKsDrx'],8,1,False,0.311,0.475,3,-10.114,0,0.0624,0.1793,0.059435,0.213,0.697,123.332,229363,4.0,1989,1989-04-11
3QIkk8vb3qVbtMepeFdS6W,Lost Prophet,Manic Glass,J31ZfyCRaDqqwayrAzgfaX,['Crystal Castles'],['1DMfSy7XSOaRyDP8fxMTnI'],5,1,False,0.265,0.560,5,-10.166,1,0.4941,0.0114,0.032898,0.472,0.216,123.688,196055,4.0,2023,2023-12-26
Fs4snOLbeOIma1XTGsLkWr,Remembered Guitar,Elegant Radio,e7T69T7bNKRPCFoVoQs6AS,['Atomic Bloom'],['5ivLYE546iAXmJyrsLCKkM'],3,1,True,0.290,0.462,8,-14.630,1,0.4776,0.3789,0.096192,0.238,0.608,154.999,234660,4.0,1990,1990-04-06
rqDkBN2ukXQaqLIFTSiEVZ,Digital Galaxy,Solitary Puddle,amRzA1X2NNrY50w7ugcJES,['Electric Dreams'],['eWf5yOKRvuDKrLLPMgmDEr'],13,1,False,0.634,0.439,7,-9.630,0,0.2681,0.4260,0.022855,0.235,0.249,113.095,211544,4.0,2000,2000-08-17
UVWoBG1Q7Da1HPXeRTfy4k,Obscure Symphony,Mortal Past,S27MsPV3WxW2miGl6NweMD,['Time Travelers'],['3trTKVRODrOLDFigGCcmCM'],6,1,False,0.715,0.768,9,-9.725,1,0.1958,0.1018,0.045030,0.350,0.482,177.269,201321,4.0,2006,2006-02-22
ImoYyQKAmnctJPvUYBjWGM,Serene Fantasy,Liquid Citizen,ooRVZNYgUqQIOPiiZUTAMn,['The Shattered'],['ZFH6OyacLPQku05QeZG4qc'],2,1,False,0.716,0.555,0,-3.269,0,0.0678,0.4169,0.098599,0.497,0.372,120.281,291625,4.0,2014,2014-02-12
yt2cQGeGs6lA5kwC5TsdIb,Atomic Relic,Mechanical Prophet,a3wA7e8vE6mEgCUIRKOCUR,['Primal Screamers'],['wPbzsUc85B9zLGdT9pXv3D'],15,1,False,0.223,0.889,5,-9.587,0,0.2120,0.1990,0.043252,0.087,0.571,136.602,160729,4.0,2002,2002-04-26
3y5Dnc6onAJHf67MNOv4FV,Fleeting Fragment,Velvet Pond,bagEwz3He7FjI0KOm7Z5MC,['Midnight Express'],['BTZZqUb3yAecOYbQqDX3xn'],10,1,False,0.571,0.984,8,-2.507,0,0.4812,0.4092,0.099225,0.458,0.779,83.512,180805,4.0,1984,1984-11-26
